Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Terel Hall,SST,30,28.3,3.6,7.6,0.48,0.1,0.6,0.158,3.1,4.3,0.715,2.4,2.2,0.8,1.4,2.2,2.9,1.8,0.2,10.5
Luke Nelson,UCI,28,29.3,3.5,9.7,0.357,1.7,5.5,0.303,1.9,2.6,0.722,2.6,2,0.4,2.6,2.9,4,1,0.1,10.5
Pee Wee Gardner,AU,33,38.5,3.6,7.9,0.458,1.1,2.5,0.434,2.1,2.8,0.742,2.6,2.3,0.8,2.3,3.1,3.9,2,0.2,10.5
Tavon Blackmon,BU,29,32.4,3.3,8.7,0.385,0.6,2.1,0.29,3.1,3.8,0.82,3.2,2.4,0.6,1.6,2.1,3.9,0.6,0.1,10.4
Steven Cook,PRIN,29,28.8,3.3,7.4,0.442,1.5,3.9,0.393,2.3,3.1,0.747,1.8,2.1,0.7,2.7,3.4,1.5,1.6,0.3,10.4
Trency Jackson,WKU,32,30.3,3.3,8.2,0.407,1.6,4,0.403,2.1,3,0.698,1.7,2.4,0.7,2.4,3.2,2.7,1,0,10.4
Quincy Ford,NU,35,31.5,3.2,8.1,0.401,1.6,4.2,0.374,2.4,3.1,0.755,2.1,1.8,1.2,4.2,5.4,2.3,1,1.1,10.4
Kahron Ross,LU,30,31.6,3.2,8.1,0.399,0.8,2.4,0.324,3.2,4,0.798,2.3,2.3,0.8,2,2.8,5.8,1.2,0.1,10.4
T.J. McConnell,U of A,38,30.5,4.1,8.2,0.498,0.7,2.1,0.321,1.5,1.8,0.829,2.1,1.8,0.7,3.2,3.8,6.3,2.2,0.1,10.4
Paris Burns,UIC,28,22.2,3.6,8.5,0.424,0.7,2.2,0.323,2.5,3.2,0.775,1.7,2.5,0.4,2.1,2.5,2.4,0.7,0.1,10.4
Lavon Long,SC,27,27.1,3.8,8.2,0.459,0.3,0.7,0.389,2.6,3.6,0.711,2.3,4.2,1.6,3.3,4.9,1.7,0.9,0.6,10.4
Nino Johnson,SEMO,30,29.1,4.1,7.6,0.539,0,0,0,2.2,4.2,0.516,2.1,3,2.3,4.7,7,1.2,1.4,2.1,10.4
Thomas Van Der Mars,UP,33,26.2,4.2,7.9,0.531,0,0,0,2,3.3,0.611,1.4,2.6,2.7,5.3,8,0.5,0.5,1.5,10.4
Dante Holmes,NCCU,33,28.3,3.7,9.2,0.407,1.5,4.2,0.348,1.5,2.5,0.578,1.8,3.4,1,3.6,4.7,2.4,1.3,0,10.4
Cedrick Lang,UTEP,33,26.8,3.5,5.6,0.62,0,0,0,3.4,5.2,0.653,1.5,3.4,2.4,4.3,6.7,1.8,0.5,0.5,10.3
Jackson Kent,JMU,33,31.8,3.3,7.8,0.417,1.8,4.3,0.42,2,2.5,0.793,1.5,1.2,0.4,3.2,3.6,1.7,0.8,0,10.3
Kyle Castlin,COM,28,26.7,3.6,7.9,0.459,0.9,2.3,0.375,2.2,2.8,0.808,1.2,1.7,1.9,2.3,4.2,1,0.8,0.3,10.3
Akeem Springs,UWM,28,31,3.6,8.8,0.407,0.9,3,0.286,2.3,3.3,0.707,1.9,1.5,1.3,3.6,4.9,1.7,0.6,0.1,10.3
Armani Moore,UT,32,30.9,3.9,8.8,0.445,0.2,1,0.182,2.3,3.8,0.617,2.3,2.8,2.8,3.9,6.8,2.2,1.4,1.2,10.3
Jonathan Holmes,UT,32,26.1,3.3,8.4,0.389,1.3,4.1,0.331,2.4,3.1,0.778,1.5,2.2,2.2,3.9,6.1,1.1,0.5,1,10.3
Xavier Johnson,CU,29,24.3,3.6,8.1,0.445,1,2.7,0.367,2.1,3.2,0.645,1.8,2.1,1.6,4,5.6,0.7,0.6,0.3,10.3
Nate Frye,UNO,29,26.9,3.1,7.8,0.401,0.8,1.9,0.393,3.3,3.9,0.841,2.6,2.6,0.8,1.7,2.4,2.6,1.5,0.2,10.3
Devante Wallace,HP,33,27.7,3.5,8.1,0.434,1.9,4.9,0.395,1.3,1.8,0.746,1.3,2,1.4,4.2,5.6,1.4,0.9,0.5,10.3
Julian Washburn,UTEP,33,33.8,3.8,9.3,0.415,1.2,3.2,0.381,1.4,1.9,0.719,1.3,1.9,0.9,3.2,4.1,2.6,0.9,0.6,10.3
Dominique Lee,UNC,30,25.9,3.9,6.5,0.602,0.2,0.6,0.412,2.2,3.5,0.629,1,3.1,2.7,4.7,7.4,0.9,1.2,0.9,10.3
A.J. Merriweather,ETSU,30,27.2,3.7,7.7,0.483,0.7,1.6,0.408,2.2,3,0.722,1.9,2.6,1.9,4.2,6.1,1.4,1.3,0.3,10.3
Franko House,BSU,30,28.7,3.7,7.3,0.502,0.1,0.9,0.115,2.9,4.1,0.705,2.2,3.5,2,3.5,5.5,2.4,0.9,0.5,10.3
Kevin Thomas,TU,28,32.5,4.4,7.1,0.616,0,0.1,0,1.6,2.5,0.62,2.9,2.3,3.5,4.6,8.1,1.1,1.4,1.1,10.3
ShawnDre' Jones,RICH,35,28.5,3.5,8.3,0.421,1.8,4.9,0.376,1.4,2,0.725,1.1,1.8,0.3,0.9,1.1,2.6,1,0.1,10.3
Karl-Anthony Towns,UK,39,21.1,3.7,6.6,0.566,0.1,0.2,0.25,2.8,3.4,0.813,1.4,2.9,2.4,4.3,6.7,1.1,0.5,2.2,10.3
Christen Cunningham,SU,32,30.1,3.3,7.7,0.431,0.3,1.3,0.268,3.3,4.2,0.791,2.3,1.6,0.5,1.9,2.4,3.9,1.2,0.1,10.3
Tevonn Walker,VAL,34,27.1,3.5,7.9,0.444,0.8,2.3,0.342,2.5,3.4,0.718,1.5,1.8,1.1,2.3,3.4,1.7,1.1,0.1,10.3
Trelun Banks,SUBR,35,30.1,3.6,9.8,0.365,1,3.1,0.312,2.1,3.4,0.63,2.3,2.6,0.3,1.9,2.2,2.3,1.1,0,10.3
J.J. O'Brien,SDSU,36,32.9,4.1,8.9,0.466,0.3,1,0.314,1.7,2.6,0.645,1.5,1.3,2.2,3,5.2,2.4,1.4,0.2,10.2
Kevin Punter,UT,32,31,3.5,8.3,0.419,1.3,3.8,0.352,2,2.9,0.685,1.8,2.8,0.3,1.8,2.1,1.9,1.6,0.2,10.2
Devin Sibley,FU,33,25,3.1,7.2,0.435,1.1,2.9,0.371,2.9,3.9,0.75,2.2,2.2,0.6,2.3,3,1.2,0.7,0.3,10.2
Nate Engesser,UD,29,27.4,3.7,7.2,0.517,1.8,4.1,0.433,1,1.2,0.829,1.2,1.8,0.3,2.1,2.3,2.4,0.7,0.1,10.2
Mike Rostampour,UNO,29,24.4,3.4,7.7,0.448,0.4,1,0.393,3,4.2,0.711,1.9,3.9,2.9,4.7,7.7,0.4,0.9,0.5,10.2
Brandon Goodwin,UCF,30,33.8,3.6,8.2,0.437,0.6,2.2,0.262,2.5,4.1,0.607,2.9,2,1.2,2.7,3.9,4.2,1.2,0.1,10.2
Tyler Nelson,FU,30,27.2,3.2,7.6,0.424,2.1,5,0.424,1.6,1.9,0.86,1.3,1.3,0.5,1.5,1.9,1.4,0.7,0,10.2
Sam Thompson,OSU,35,32.5,3.9,8.3,0.466,0.6,2.4,0.262,1.9,2.7,0.688,1.3,2,0.9,2.9,3.9,1.8,1.3,0.9,10.2
Mo Evans,IPFW,31,31.3,3.5,8.5,0.404,1.7,5.3,0.331,1.6,1.9,0.817,1.9,2.6,0.5,3.1,3.5,3.3,1,0.2,10.2
Pierria Henry,CHAR,32,31.3,3.3,8.3,0.402,0.7,2.4,0.276,2.9,3.6,0.793,2.5,2.5,1.3,3.8,5.2,5.4,2.4,0.7,10.2
Diante Baldwin,UNCG,25,32,3.6,8.8,0.414,0.5,1.7,0.302,2.4,3.7,0.645,2.4,3,1,3.4,4.4,3.5,1.7,0.4,10.2
Andre Walker,L-MD,30,27.9,3.2,10.2,0.318,0.7,2.9,0.233,3.1,3.9,0.786,2.4,3,1.1,3,4.1,2.3,1.7,0.1,10.2
Justin Tuoyo,UTC,32,28.8,3.7,6.9,0.538,0.1,0.2,0.25,2.7,4.2,0.637,1.5,3.3,2.9,3.5,6.4,0.8,0.8,3.2,10.2
Jonathan Williams,U of T,33,29.8,3.5,8.2,0.422,1.6,4.4,0.361,1.7,2.3,0.727,2.2,1.8,0.7,2.8,3.4,1.7,0.6,0.1,10.2
Reco McCarter,CAM,28,27.7,3.6,8.1,0.442,1,3.3,0.293,2.1,3.7,0.558,2.4,2.2,1.4,2.9,4.2,2,1.5,0.7,10.2
Nana Foulland,BU,34,24.4,4.1,7.6,0.549,0,0,0,1.9,3.4,0.557,1.4,2.6,2.1,3.3,5.4,0.7,0.4,1.1,10.2
Malcolm Riley,TSU,35,29.2,3.4,6.8,0.5,0.7,1.7,0.431,2.7,3.6,0.744,0.9,2.1,1.9,4.5,6.4,0.5,1,0.1,10.2
Tyler White,NKU,30,27.8,3.6,9.1,0.398,2.2,5.8,0.377,0.7,1.1,0.618,0.9,2.2,0.3,1.6,1.9,1.2,0.5,0.2,10.2
Myles Turner,UT,34,22.2,3.4,7.6,0.455,0.5,1.8,0.274,2.8,3.3,0.839,1.4,2.4,1.3,5.2,6.5,0.6,0.3,2.6,10.1
Deron Powers,HU,34,32.7,3.1,8.1,0.386,1.2,3.6,0.331,2.7,3.2,0.843,1.6,2.3,0.8,2.3,3.1,3.8,1.2,0.1,10.1
Naz Long,ISU,34,27.5,3.4,7.5,0.449,2.3,5.8,0.391,1.2,1.6,0.755,1.4,2.1,0.2,2.8,2.9,2,0.8,0.1,10.1
Gabe Vincent,UCSB,28,26.2,3.5,8.2,0.424,2,4.9,0.416,1.2,1.8,0.66,1,2.3,0.5,1.6,2.1,2.1,0.9,0.1,10.1
Josh Hart,VILL,36,25.5,3.4,6.7,0.515,1.4,3.1,0.464,1.8,2.7,0.67,1.1,2.1,1.8,2.7,4.5,1.5,1.1,0.4,10.1
Martin Hermannsson,LIU,30,31.2,3,7.7,0.391,0.7,2.7,0.275,3.4,3.9,0.864,2.4,2.8,0.6,3.2,3.8,3.3,0.9,0.2,10.1
Trey Zeigler,TCU,33,27.3,3.8,8.2,0.465,0,0.3,0,2.5,4,0.621,2,2.7,1.9,2.2,4.2,2.1,0.8,0.3,10.1
Jackson Trapp,FAU,26,33.8,3.4,7.2,0.468,1.8,4.3,0.42,1.5,1.8,0.833,1.4,1.9,0.3,2.9,3.2,0.9,1,0.4,10.1
Ryan Arcidiacono,VILL,36,30.4,3,7.7,0.394,1.5,4.1,0.372,2.5,3.1,0.812,1.3,1.8,0.3,1.4,1.7,3.6,1.1,0.1,10.1
Gregory Graves,MSMU,27,29.5,3.3,7.9,0.423,0.7,1.9,0.38,2.7,4,0.692,1.7,2.4,2.4,5,7.4,1.3,1.3,0.5,10.1
Brian Williams,LA,27,23.1,3.7,7.9,0.472,0.3,0.9,0.391,2.3,3.1,0.738,1.6,1.6,1.4,2.3,3.7,1,0.9,0.6,10.1
Traylin Farris,UIW,29,23.9,4.3,7.7,0.554,0,0.1,0,1.6,3,0.511,1.2,3.3,1.9,2.8,4.7,0.6,0.7,0.9,10.1
Nehemias Morillo,USF,30,27.9,3.9,9.3,0.421,1.2,3.9,0.319,1.1,1.4,0.744,2.1,2.3,1,3.3,4.3,1.3,0.7,0.2,10.1
Andell Cumberbatch,STBN,31,32.1,3.7,9.2,0.401,1.2,3.4,0.362,1.5,2.2,0.701,1.8,2.5,1.1,3.8,4.9,1.9,1.2,0.3,10.1
Royce O'Neale,BU,33,32.1,3.3,7.2,0.456,1.5,3.4,0.438,2.1,2.7,0.773,1.7,2.3,2,3.8,5.8,3.4,1.2,0.3,10.1
Wes Clark,MU,23,31,3.5,10.1,0.348,1.4,4.4,0.314,1.7,2.2,0.745,2,2.3,0.4,3.1,3.5,3.1,1.7,0.2,10.1
Jake Bittle,SDSU,35,29.1,3.4,6.4,0.534,1,2.4,0.41,2.3,2.9,0.802,1.7,2.8,1.3,3,4.3,2.7,1.2,0.3,10.1
Amin Torres,NSU,24,19.1,3.2,7.9,0.407,1.6,4.3,0.369,2.1,2.6,0.806,2,2,0.2,1.2,1.3,1.4,1.2,0.1,10.1
Steve Vasturia,ND,38,32.5,3.5,7.1,0.491,1.6,3.8,0.411,1.5,1.7,0.864,1.2,2.2,0.5,2.5,3,1.7,1.1,0.1,10.1
Devon Bookert,FSU,28,35.1,3,8.1,0.374,1.9,4.8,0.393,2.1,2.6,0.808,2.5,2,0.5,3.1,3.6,2.6,1,0.1,10.1
Dylan Cox,USMA,30,27.8,3.7,6.8,0.547,0.2,1,0.167,2.5,3.8,0.664,2.5,2.7,1.5,3.2,4.7,4.8,1.1,0.2,10.1
Mike Thorne,CHAR,32,26.1,4.2,7.8,0.534,0,0,0,1.7,3.2,0.535,1.3,2.3,2.7,4.7,7.3,0.8,0.1,0.9,10.1
Gavin Ware,MSU,30,26.8,3.7,7.3,0.5,0,0,0,2.7,3.6,0.743,1.5,2.3,2.1,5,7.1,0.3,0.4,1.1,10
"Tommy Hamilton, Jr.",DEP,30,25.8,3.4,6.7,0.512,0.8,1.6,0.469,2.4,3.6,0.673,2.2,2.2,1.4,3.9,5.3,1,0.5,0.8,10
D.J. Felder,JSU,31,23.1,3.9,9.3,0.422,0.4,1.2,0.324,1.8,2.6,0.688,1.3,2.7,1.9,3.6,5.5,0.7,0.4,0.7,10
Milik Yarbrough,SLU,32,23.7,4,8.6,0.471,0.2,0.8,0.2,1.8,3.2,0.569,2.1,2,1.6,3.2,4.8,1.5,0.6,0.4,10
DeAngelo Priar,MVSU,32,30.1,3.4,9.4,0.363,1.2,3.8,0.309,2,3.6,0.57,2.4,2.1,1.3,3.6,4.9,2,1.2,0.2,10
David Andoh,LIB,32,25.7,3.8,9.1,0.424,0,0.2,0,2.3,3,0.773,2.6,2.4,2,3.5,5.6,0.6,0.4,0.4,10
Dante Williams,OU,33,35,3.6,8.8,0.405,2,5.8,0.349,0.8,1.2,0.718,1.3,2.8,0.9,1.8,2.7,1.7,0.8,0.3,10
Shivaughn Wiggins,CCU,34,31.1,3.1,6.8,0.455,0.5,1.4,0.347,3.4,4.7,0.708,1.2,1.7,0.4,2.4,2.8,3.3,1.2,0.1,10
Devin Booker,UK,38,21.5,3.6,7.6,0.47,1.5,3.7,0.411,1.4,1.7,0.828,1,1.5,0.4,1.6,2,1.1,0.4,0.1,10
Nathan Boothe,U of T,33,27.2,4,8,0.498,0.4,1,0.364,1.7,1.9,0.889,1.5,3.2,1.5,4.2,5.7,2.2,0.7,1.3,10
William Truss,PC,30,28.2,3.9,6.5,0.608,0.1,0.1,0.667,2.1,3,0.689,1.7,2.9,1.9,5.5,7.4,0.5,0.4,1.4,10
Joe Thomasson,WRST,28,31.1,3.4,6.8,0.492,0.6,2.1,0.305,2.6,3.4,0.779,1.9,3,1.1,4.4,5.5,3.2,0.9,0.9,10
Antonio Campbell,OU,30,24.1,4,8.3,0.484,0.9,2.7,0.341,1,1.6,0.625,1.2,3.3,1.9,5.7,7.6,0.6,0.5,0.9,10
Jeremy Combs,UNT,31,25.6,3.9,6.9,0.561,0,0,0,2.3,4.6,0.486,1.3,2.9,2.5,4.2,6.7,0.3,0.9,0.7,10
Carrington Love,UWGB,33,31.2,3.3,8.6,0.38,1.2,3.8,0.302,2.3,3.3,0.691,1.9,1.9,0.7,2.5,3.2,3.1,1.6,0.2,10
Theo Johnson,LIB,32,25.4,3,6.9,0.432,0.3,1.2,0.263,3.8,5.1,0.736,2.1,1.7,1.3,3.3,4.6,1.7,0.6,0.3,10
Jordan Loveridge,U of U,28,26.2,3.2,7.6,0.416,1.9,4.4,0.435,1.7,2,0.873,1.4,1.7,0.4,3.5,3.9,1,0.6,0.2,10
Devin Cherry,COR,30,33.4,3.2,8.6,0.374,1,3.3,0.293,2.6,3.6,0.725,3.3,1.9,0.3,3.7,4,3.4,0.8,0,10
Marcus Roper,TSU,29,23.3,3.3,9.2,0.358,2.1,6.6,0.321,1.3,1.9,0.685,1.5,1.5,0.7,2.2,2.8,0.6,0.8,0.3,10
Pat Forsythe,AKR,33,22.2,4,7.2,0.559,0,0.2,0.2,1.9,3.3,0.593,1.5,2.4,2.2,2.8,4.9,1,0.6,1.3,10
Wendell Lewis,ASU,29,22.6,4.1,8.1,0.502,0,0,0,1.8,2.8,0.662,2,2.6,1.8,3.2,5,1,0.6,0.9,10
Austin Richie,WMY,28,32.4,2.9,7.4,0.391,1.9,4.6,0.403,2.3,3,0.783,1.2,2.2,0.4,1.4,1.8,2.2,1,0.1,10
Zarko Valjarevic,UM,28,31.5,3.3,9.6,0.344,2.3,6.7,0.342,1,1.4,0.763,1.4,2.2,0.5,1.9,2.4,1.5,0.6,0.1,10
Reese Morgan,POLY,27,21.6,2.4,6.7,0.365,1.4,4.6,0.315,3.6,4.2,0.86,1,2.4,1.1,2,3.1,1.1,0.7,0.1,10
"Reggie Upshaw, Jr.",MTSU,36,29.1,3.6,8.3,0.44,0.4,1.4,0.288,2.2,3.5,0.648,1.8,2.2,1.9,5.1,7,1.6,1,1,9.9
Joe McDonald,GW,35,31.5,3.5,8.2,0.425,1.2,3.1,0.373,1.8,3.3,0.553,1.7,2.1,1.9,3.9,5.8,3.1,1.2,0.1,9.9
Deji Ibitayo,AKR,34,19.4,3.1,6.9,0.451,1.1,3,0.376,2.6,3.6,0.744,1.1,2.2,1.1,2,3.1,1,0.9,0.4,9.9
Tyler Harris,PROV,34,26.7,3.5,8.2,0.421,0.6,2.3,0.286,2.4,3.2,0.734,1.1,2.4,1.3,2.8,4,1,0.9,0.2,9.9
Marek Olesinski,AF,31,29.9,3.6,7.2,0.505,1.5,3.7,0.391,1.3,1.8,0.696,1.1,1.6,1.3,3.5,4.7,1.8,0.7,0.3,9.9
Corban Wroe,UHA,30,34.5,3.6,7.8,0.462,1.6,4.6,0.358,1.1,1.5,0.75,1.9,3,0.7,3.4,4.1,2.4,1.4,0.1,9.9
Richaud Gittens,WSU,30,33,3.1,7.6,0.406,1.3,3.1,0.424,2.4,3.1,0.777,1.9,2.3,0.4,2.6,3,2.8,1.1,0.1,9.9
Khalen Cumberlander,CCSU,28,32.1,3.7,9.1,0.406,1.4,4.2,0.325,1.2,1.9,0.642,2.3,1.8,0.6,2.2,2.8,2.2,0.8,0.1,9.9
Jalen Reynolds,XAV,37,20.3,4.1,6.6,0.618,0,0,0,1.7,2.6,0.663,1.2,3.1,1.9,4.2,6.1,0.4,0.6,1,9.9
Octavius Ellis,UC,34,28.7,3.6,6.4,0.557,0,0,0,2.7,4,0.689,2.2,2.6,2.7,4.5,7.2,1.3,0.8,2,9.9
Luke Roh,CU,33,32.9,3.9,6.5,0.6,0,0,0,2.1,3.1,0.683,1.9,2.4,1.6,4.5,6.2,2.6,0.8,0.2,9.9
Marin Mornar,LMU,31,26.7,3.6,7.1,0.514,0.5,1.6,0.34,2.1,2.8,0.736,1.3,2.3,2,3.3,5.3,0.8,0.1,1.5,9.9
Steven Spieth,BU,31,32.3,2.9,7.4,0.387,0.5,2.3,0.236,3.6,4.5,0.812,2.2,2.5,1.1,3.6,4.7,2.1,1,0.5,9.9
Chris Golden,WSU,30,26.6,3.2,8.7,0.363,2.1,6.1,0.346,1.5,1.9,0.759,1.4,2.2,0.2,1.7,2,1.3,0.9,0.1,9.9
Dylan Ennis,VILL,36,28.1,3.4,8.2,0.417,1.6,4.4,0.362,1.4,2.3,0.619,1.8,2.2,0.9,2.8,3.7,3.5,1,0.4,9.9
Kaheem Ransom,SHSU,35,28.7,2.9,8.2,0.35,1.8,5.5,0.328,2.4,2.9,0.83,1.7,2.5,1,3.4,4.4,4,1.3,0.1,9.9
Josiah Heath,CAN,33,25.8,4.1,8,0.513,0,0.2,0,1.7,3,0.566,1.1,2.7,2.7,4.1,6.8,1.2,0.9,1.1,9.9
Casey Kasperbauer,USD,33,29.8,3.2,7.3,0.434,2.4,5.5,0.433,1.2,1.2,0.927,0.9,1.1,0.2,2.2,2.4,0.8,0.7,0.1,9.9
Chicken Knowles,U of H,32,27.4,3.4,8.3,0.404,1.2,3.6,0.322,2,3.1,0.63,1.3,2.5,2.2,3.5,5.6,1.1,0.5,1.3,9.9
Jacoby Armstrong,UNH,32,24.5,3.9,7.5,0.515,0.1,0.3,0.2,2.1,3.3,0.629,1.7,3.2,1.5,2.5,4.1,1.1,0.4,0.5,9.9
Rafael Maia,BU,30,30.1,3.3,6.2,0.538,0.2,0.6,0.263,3,5.6,0.545,1.8,2.9,3.3,5.4,8.7,1.8,0.9,0.6,9.9
Siyani Chambers,HAR,30,34.5,3.1,8.7,0.358,1.3,3.9,0.342,2.3,2.9,0.814,2.4,1.9,0.3,1.9,2.3,4.2,1.5,0,9.9
Josh Robinson,APSU,30,21.5,3.2,8.7,0.364,1.5,4,0.37,2.1,2.7,0.765,1.2,0.8,0.5,1.2,1.7,0.7,0.7,0,9.9
Matt Miller,UNH,29,22.8,3.4,7.3,0.474,2.2,4.5,0.481,0.8,1.1,0.742,0.7,1.5,0.4,2.6,3,1.2,0.4,0,9.9
Lee Skinner,WC,35,29.6,3.7,7.5,0.498,0,0.1,0.333,2.4,3.5,0.689,1.5,2.2,1.6,4.1,5.7,2.1,0.7,0.1,9.9
Brandon Mobley,SHU,30,24.5,3.5,8.2,0.429,0.8,2.6,0.316,1.9,2.4,0.806,1,2.9,1.5,3.6,5,0.6,0.7,1.1,9.8
Dominique Reid,NU,30,21.9,3.4,8.6,0.39,0.1,0.2,0.286,3,4.3,0.7,2,2.9,2.1,3.8,5.9,0.8,0.4,0.5,9.8
"Reginald Johnson, Jr.",ASU,24,20.7,4,8.8,0.453,0.6,1.9,0.304,1.2,1.9,0.667,0.7,1.7,2.3,1.2,3.6,0.5,0.2,0.1,9.8
Jabari Peters,SHSU,35,29.1,3.1,7.4,0.412,1.5,4.5,0.333,2.2,3.1,0.709,1.8,1.4,1.1,3.5,4.6,2.3,1.4,0.3,9.8
Cody Demps,CSUS,33,33.5,3.3,6.6,0.502,0.2,0.8,0.24,3,3.8,0.8,1.9,2.5,1.3,3.8,5.1,3.3,1,0.4,9.8
Lorenzo Cugini,HP,33,29,3.5,6.8,0.518,1.7,3.7,0.451,1.1,1.3,0.881,0.8,1.5,1,3.8,4.8,1,0.2,0.1,9.8
Anthony Hickey,OSU,32,29.8,3.8,8.8,0.428,1.9,4.7,0.4,0.4,0.9,0.414,1.6,2.3,0.6,3.6,4.2,3.4,2,0.2,9.8
Max Guercy,RU,32,33,3.2,8.3,0.381,1.1,4,0.279,2.4,2.8,0.864,2.6,2.3,0.5,2.2,2.7,4.5,1.5,0,9.8
Brian Pegg,STET,26,25.5,3.7,7.3,0.508,0,0,0,2.3,3.8,0.622,1.4,1.9,1.9,3.5,5.4,0.8,0.7,0.1,9.8
Auston Barnes,BU,31,32,3.2,8.2,0.395,1.5,4.3,0.348,1.9,2.1,0.892,1.7,2.4,1.4,3.4,4.8,0.9,1.1,0.5,9.8
LaDarrien Williams,ACU,31,24.1,3.5,8.9,0.399,1,3,0.344,1.7,2,0.839,2.1,2.3,1,3.4,4.4,2,0.9,0.1,9.8
Aaron Bacote,ODU,35,27.3,2.9,7.6,0.378,1.1,3.4,0.317,2.9,3.5,0.844,1.3,1.7,0.7,2.4,3.1,2.7,0.7,0,9.8
Khalil Davis,APSU,30,30.2,2.9,8.2,0.351,0.8,2.7,0.296,3.3,5.2,0.628,2.3,2.5,2,2.9,4.9,2.6,0.9,0.3,9.8
Stephan Holm,MSU,25,24,3.3,8.5,0.387,2,5.8,0.342,1.2,1.4,0.886,1.4,1.2,0.3,1.8,2.2,0.4,0.3,0,9.8
Nate Mason,U of M,33,26.1,3.5,8.5,0.409,1.3,3.3,0.389,1.5,2.5,0.614,1.1,1.8,0.5,2.3,2.8,2.8,1.8,0.1,9.8
Charles Mitchell,GT,31,22.1,4,7.7,0.521,0,0,0,1.8,2.7,0.663,2.1,2.5,3.5,3.5,7,0.4,0.4,0.5,9.8
Justin Edmonds,MU,31,23,3.2,8.2,0.387,1.7,4.9,0.353,1.7,2.8,0.609,1.8,1.6,0.6,2,2.6,1.3,0.8,0.1,9.8
Brian Darden,HU,35,23.8,2.7,7.5,0.356,2,5.5,0.358,2.5,2.9,0.845,1.3,2.2,0.2,1.5,1.7,1,0.5,0,9.8
Isiah Jones,SEMO,30,24.9,3.4,8.2,0.411,2.2,5.4,0.399,0.9,1.2,0.703,2,2,0.7,2.4,3.1,1.9,0.6,0.1,9.8
Tekele Cotton,WSU,34,31.8,3.6,8.7,0.412,1,3.4,0.289,1.6,2.3,0.705,1.3,1.6,0.7,3.2,3.9,2.9,1.4,0.3,9.8
Derrick Gordon,UMass,32,28.4,3.4,8.4,0.403,0,0.4,0.083,3,4,0.736,2.5,1.3,1.1,3.8,4.9,2.7,1.5,0.4,9.8
Isaac Williams,MVSU,32,22.8,3.3,9.3,0.358,1.3,4,0.336,1.7,2,0.859,1.6,1.6,1.2,3.1,4.3,0.9,0.6,0.1,9.8
Xavier Ford,UB,31,23.2,3.5,7.6,0.468,0.6,1.8,0.339,2,2.9,0.692,1.5,2.8,2.4,3.8,6.2,0.6,1.1,0.5,9.7
"Shawn Kemp, Jr.",UW,27,26.3,4.1,6.7,0.608,0,0,0,1.6,2.7,0.597,1.1,2.4,1.9,1.7,3.5,0.2,0.3,0.7,9.7
Nathan Dieudonne,BU,29,30.4,3.4,7.2,0.474,0.5,2,0.259,2.4,3.7,0.645,1.9,2.9,2.4,5.1,7.4,1.6,0.7,0.4,9.7
Tommy Spagnolo,ASU,29,26.9,4,7.8,0.507,0.2,0.6,0.353,1.6,2.2,0.73,2.1,2.8,2.1,4.9,7,1,0.5,0.4,9.7
Jayvaughn Pinkston,VILL,36,25.9,2.8,6.2,0.453,0,0.2,0,4.1,5.2,0.777,1.7,2.1,1.9,3.4,5.4,1.1,0.8,0.8,9.7
Terrence Williams,CHAR,32,25.8,3.2,7.7,0.423,0.8,2,0.397,2.4,3.4,0.716,2.2,2.7,1,3.3,4.3,2.2,0.9,0.1,9.7
Malik Harmon,SFU,32,31.3,3.2,8,0.396,1.3,4.1,0.328,2.1,3.2,0.653,1.8,2.4,0.1,2.1,2.2,2.7,1.2,0.1,9.7
Markus Crider,GSU,35,31.5,4,6.8,0.595,0,0.1,0,1.7,2.5,0.674,1.7,3.2,1.7,4.8,6.4,1.8,1.3,0.3,9.7
Domantas Sabonis,GU,38,21.6,3.8,5.7,0.668,0,0,0,2.1,3.1,0.664,1.6,2.7,2.2,4.9,7.1,0.9,0.4,0.3,9.7
Marvin King-Davis,UD,24,23.5,3.5,6.8,0.515,0,0,0,2.7,3.9,0.691,1,2.2,1.4,4.3,5.7,0.7,0.3,0.6,9.7
Ray Sanders,ALB,33,29.7,3,7,0.435,1,2.6,0.368,2.7,3.5,0.772,1.8,2.3,1.3,3.3,4.6,2.2,1.4,0.1,9.7
Kasey Shepherd,LA,36,19.8,3.3,7.5,0.439,1.5,4.1,0.361,1.6,1.9,0.841,1.9,1.3,0.6,2.1,2.6,2.3,1.8,0.2,9.7
Reese Holliday,UMKC,32,26,2.9,6.7,0.433,1,2.6,0.378,2.9,3.8,0.762,2,2.2,1.4,3.6,5,1.2,0.8,0.1,9.7
Ryan Spangler,OU,35,31.1,3.9,6.7,0.581,0.3,0.9,0.303,1.6,2.3,0.722,1.3,2.5,2.5,5.8,8.2,1.3,0.7,1.1,9.7
Austin Cooke,ACU,31,29.1,3.3,7.5,0.442,1.7,4,0.431,1.3,1.7,0.788,1.3,2.8,1.5,4.6,6,0.9,0.5,0.1,9.7
Drew Brandon,EWU,34,33.5,3.3,8,0.414,0.6,2.6,0.247,2.4,2.9,0.81,1.8,2.3,2,5,6.9,4.7,1.8,0.3,9.7
