Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Canyon Barry,UF,35,21.3,3.5,8.3,0.422,1.2,3.6,0.336,3.2,3.7,0.883,0.9,1.2,0.8,2,2.8,0.6,0.5,0.3,11.4
Christen Cunningham,SU,36,34.7,3.9,9.2,0.422,0.6,1.8,0.354,3,3.6,0.817,2.2,1.5,0.5,2.2,2.8,6.2,0.9,0,11.4
JaQuan Lyle,OSU,31,29.3,3.9,8.5,0.458,1.1,2.6,0.407,2.5,3.5,0.722,2.4,1.6,0.3,2.8,3.2,4.6,1,0.1,11.4
Austin Ajukwa,CHAR,21,27,4,9,0.444,1.1,2.8,0.414,2.2,2.8,0.797,1.4,2.2,0.7,4.1,4.8,0.7,0.8,0.6,11.4
Aaron Parks,CSUN,29,29.1,3.8,9.4,0.405,0.2,0.9,0.222,3.5,4.8,0.739,1.9,3.2,0.9,3.8,4.7,2.4,1.7,0.1,11.4
Kenrich Williams,TCU,37,32.7,4.3,8.7,0.495,1.2,3.4,0.363,1.6,2.7,0.586,1.2,2.5,3.3,6.4,9.7,2.7,1.5,0.6,11.4
Jerry Johnson,FU,27,28.7,3.7,9.7,0.384,2.3,6.8,0.337,1.6,2.1,0.741,1,2,0.3,3.1,3.4,1.4,0.7,0.1,11.4
Mike Holloway,FDU,30,27,4.4,7.8,0.566,0,0.1,0,2.5,3.8,0.664,2.4,3.4,2.7,3.6,6.3,1.1,0.7,0.6,11.4
Kyron Cartwright,PROV,33,33.1,4,9.5,0.42,0.9,2.4,0.388,2.4,3.4,0.714,2.9,2,0.5,3,3.5,6.7,1.1,0,11.4
Ahmed Hill,VT,33,29.7,3.7,8.4,0.446,1.8,4.8,0.373,2.1,2.9,0.737,1.1,2.2,0.3,2.9,3.2,1.2,0.2,0.2,11.4
Tai Odiase,UIC,36,26.7,4.5,7.8,0.577,0,0,0,2.4,4,0.594,1.3,2.7,2.9,4,6.9,0.3,0.6,2.8,11.4
Kyle Leufroy,LU,31,28.4,4,8.5,0.464,1.7,4,0.419,1.7,2,0.857,2.1,1.7,0.4,3,3.4,2.2,1.4,0.2,11.4
Tashombe Riley,SCSU,31,25,4.9,9.8,0.498,0.3,0.8,0.308,1.4,1.8,0.75,0.9,3.2,1.5,3.7,5.2,0.8,0.7,0.2,11.4
Zoran Talley,ODU,26,23.1,4.9,11,0.446,0,0.4,0.091,1.5,2.4,0.635,1.6,1.8,1.1,2.2,3.3,1.7,0.4,0.2,11.3
Andrien White,CHAR,29,23.9,3.5,8.5,0.413,2,5.1,0.399,2.3,3,0.75,1.7,2.3,0.8,3.3,4,1,1.4,0.4,11.3
Nigel Johnson,RU,32,26.2,3.9,10.4,0.377,1.3,3.8,0.35,2.2,3.1,0.7,1.4,0.9,0.4,2.9,3.3,2,1.2,0.1,11.3
Taylor Barnette,BEL,30,33.2,3.4,9.9,0.343,2.1,7.4,0.285,2.4,2.7,0.901,1.4,2.1,0.4,2.3,2.7,1.8,0.4,0.1,11.3
D.J. Johnson,KSU,34,26,4.3,6.9,0.623,0,0,0,2.7,3.8,0.7,1.6,3.3,2.2,3.5,5.7,0.4,0.7,1.5,11.3
Tyus Battle,SU,34,30.7,3.7,8.6,0.433,1.8,4.8,0.366,2.1,2.6,0.798,1.1,1.9,0.3,1.8,2.1,1.7,1.3,0.2,11.3
Nick Hornsby,CSUS,31,29.8,4.2,8.3,0.504,0.6,1.6,0.38,2.4,3.4,0.712,1.8,3.3,2.2,5.9,8,1.5,1.2,0.6,11.3
Kerem Kanter,UWGB,31,19.1,4.4,8.7,0.507,0.5,1.3,0.35,2,3.2,0.636,1.4,2.1,2.1,4.3,6.3,0.6,0.3,0.6,11.3
Mo Greenwood,SELU,32,26.3,4.6,8.3,0.556,0,0,0,2.1,3.2,0.653,1.8,2.9,2.4,3.5,5.9,0.5,1.1,0.6,11.3
Norville Carey,RU,33,23.8,4.6,9.4,0.486,0,0.2,0.167,2.1,3.4,0.631,2.2,2.7,2.4,4.5,6.9,0.5,1.1,0.8,11.3
Amanze Egekeze,BEL,30,27.2,3.7,7.7,0.487,1.9,4.9,0.384,2,2.3,0.843,1.4,3,1.4,4.1,5.5,0.9,0.4,0.8,11.3
Donovan Fields,POLY,31,26.4,4,8.9,0.444,1,2.9,0.36,2.3,2.7,0.867,1.8,2.4,0.4,1.8,2.1,1.9,1.1,0.1,11.3
Greg Tucker,JSU,35,30.4,3.3,9.3,0.355,2,5.6,0.352,2.7,3.4,0.814,1.8,1.9,0.4,1.6,2,2.3,0.5,0.1,11.3
Chaz Glotta,UNC,28,27.3,3.9,10.4,0.372,2.8,7.9,0.347,0.8,1.2,0.657,1.5,2.3,0.1,2.1,2.1,1.5,0.6,0.2,11.3
Jordan Murphy,U of M,34,27.5,4.2,8.4,0.502,0.1,0.9,0.125,2.7,4.4,0.615,1.6,3,2.4,6.4,8.8,0.9,0.7,1.1,11.3
Esa Ahmad,WVU,34,23.8,3.8,7.9,0.48,0.4,1.1,0.395,3.2,4.8,0.679,2.1,2.1,1.8,2.5,4.3,1.7,0.9,0.6,11.3
Jason McManamen,UW,38,31.8,3.4,9.6,0.354,2.3,6.8,0.331,2.2,3.1,0.712,1.2,2.4,0.4,2.6,3,2.4,0.6,0,11.3
Tony Armstrong,ASU,31,27.2,4.1,8.7,0.465,0,0,0,3.1,4.8,0.655,1.7,2.8,2.4,4.2,6.6,0.8,0.5,0.7,11.3
Jon Severe,IC,35,26.5,3.9,8.6,0.45,1.7,4.1,0.424,1.8,2.1,0.851,1.9,2.1,0.7,3,3.7,2.2,0.7,0.1,11.3
Trevis Wyche,SPC,36,30.6,3.6,8.2,0.435,0.9,2.3,0.398,3.2,4.1,0.779,1.5,2.3,0.2,2.5,2.7,3.8,1.5,0.2,11.2
Isiaha Mike,DUQ,32,28.4,4.1,9.4,0.434,1.4,4.3,0.333,1.6,2.4,0.667,2.4,2.7,1.3,4.4,5.8,1.6,0.8,0.8,11.2
Sam McDaniel,ULM,33,29,4,10.4,0.387,1.1,3.8,0.282,2.1,2.9,0.722,2,2.6,1.4,4.8,6.2,1.5,0.6,0.2,11.2
Alex Robinson,TCU,39,32.9,4.2,10,0.419,1,3,0.333,1.8,2.9,0.634,2.7,1.9,0.5,2.7,3.1,5.8,1.5,0.5,11.2
Trae Bell-Haynes,UVM,35,27.6,4,8.2,0.483,0.5,1.6,0.345,2.7,3.8,0.727,1.8,2.2,0.7,2,2.7,3.9,1.1,0.1,11.2
Jashaun Agosto,LIU,31,33.3,3.7,9,0.414,0.9,2.4,0.365,2.9,4,0.74,1.9,2.5,0.2,1.9,2.1,3.2,0.6,0.2,11.2
Yunus Hopkinson,SFC,31,29,3.5,11.9,0.29,2.1,7.5,0.28,2.2,3,0.728,2.2,2.2,0.6,1.9,2.5,2.2,1,0,11.2
Sammy Mojica,DREX,32,31.6,4.1,10.6,0.388,1.8,5.9,0.312,1.2,1.6,0.731,1.5,1.7,1.4,3.9,5.3,2.5,1.2,0.4,11.2
Ako Kaluna,NAU,30,24.2,4.1,8.8,0.462,0.8,2.3,0.333,2.3,3.3,0.69,1.8,2.8,2.5,3,5.5,1.4,0.5,0.5,11.2
Khy Kabellis,NDSU,30,33.2,3.6,9.1,0.401,1.6,4.4,0.374,2.3,3.4,0.676,2.4,2.1,0.2,2.4,2.7,2.7,1.1,0.1,11.2
Felix Von Hofe,EWU,34,33.4,3.6,9.2,0.387,2.8,7.4,0.384,1.2,1.6,0.792,0.8,2.1,0.2,2.9,3.1,0.9,0.6,0.4,11.2
Khwan Fore,RICH,35,33.9,4.3,8.5,0.507,0.4,1.2,0.333,2.1,3.5,0.615,1.8,3,1.1,3.1,4.2,2.5,1.5,0.4,11.2
Tarkus Ferguson,UIC,36,32.2,3.7,9.3,0.401,1.4,4.2,0.338,2.3,2.9,0.783,3.2,1.9,0.5,4.8,5.3,4.9,1.4,0.6,11.2
Demetre Rivers,MER,32,30,4.1,8.6,0.475,1.2,3.6,0.348,1.7,2.1,0.821,2.1,2,0.8,2.2,3,1.3,0.4,0.2,11.2
Stephen Brown,BU,35,30.3,3.9,8.6,0.458,1.5,3.6,0.402,1.8,2.7,0.677,1.8,1.9,0.3,2.8,3.2,4.8,1.6,0.1,11.1
Bobby Word,CSU,31,30.9,3.6,10.4,0.352,2.1,6.6,0.32,1.7,2.4,0.716,1.2,2.4,0.9,2.1,3,1.1,0.8,0.4,11.1
Antwoine Anderson,FORD,32,33.6,4.1,10,0.409,1.4,4,0.344,1.6,2.2,0.694,2.3,2.7,0.7,1.3,2,3.2,1.7,0.2,11.1
Nathan Moran,LIP,33,25.8,3.2,7.5,0.423,2.7,6.5,0.417,2,2.4,0.859,2.2,2.2,0.3,2,2.2,4.2,1,0.1,11.1
George King,CU,34,27.7,4.1,8.9,0.46,1.4,3.7,0.376,1.6,2.3,0.671,1.7,2.1,2,4.8,6.8,0.7,0.5,0.2,11.1
Devin Robinson,UF,36,26.4,3.9,8.3,0.475,1.2,3.1,0.391,2,2.8,0.723,1.1,2.2,1.7,4.4,6.1,0.6,0.9,0.8,11.1
Armon Fletcher,SIU,30,30.1,3.9,9.1,0.423,1.6,4.8,0.329,1.8,2.4,0.75,1.1,2.8,1.4,3.3,4.8,1,1.3,0.6,11.1
Cortez Mitchell,CSU,31,24.2,4.1,9,0.455,0.8,2.4,0.351,2.1,3.5,0.593,1.3,2.1,0.5,2.4,2.9,1.9,0.9,0.1,11.1
DeAndre Haywood,DESU,32,28.3,3.9,8.7,0.448,0.8,2.4,0.316,2.5,4,0.633,2.2,2.3,0.8,1.9,2.7,2.2,1.5,0.1,11.1
Shane Whitfield,CAM,37,28.7,3.3,7.4,0.442,0,0.2,0.125,4.5,6,0.752,2.7,2.8,1,3.4,4.4,1.9,0.6,0.1,11.1
Alan Herndon,UW,38,31,4,8.5,0.467,1.5,4,0.382,1.6,2.6,0.629,1.3,2.4,1.1,4.9,5.9,1.3,0.6,1.9,11.1
Demonte Flannigan,CSU,27,25.6,4.7,10.1,0.463,0.2,0.8,0.273,1.5,2.3,0.661,2,3.1,1.8,3.7,5.6,0.7,0.3,0.7,11.1
Tavon Blackmon,BU,28,28.9,3.5,9.1,0.382,1.4,3.5,0.402,2.8,3.6,0.77,2.2,2.1,0.2,1.3,1.6,3.9,1.1,0,11.1
Deshawn Freeman,RU,33,27,4.2,8.6,0.482,0.2,0.5,0.375,2.6,4.2,0.62,1.9,2.6,2.8,4.9,7.8,0.9,1,0.9,11.1
Justin Miller,LA,33,23.9,3.9,8,0.483,0.8,2.1,0.362,2.5,3.7,0.694,2,2.9,1.8,3.3,5.2,1.4,0.4,0.2,11.1
Dupree McBrayer,U of M,34,27.9,3.8,8.4,0.448,1.1,2.6,0.416,2.4,3.3,0.741,1.5,1.5,0.3,1.7,2,2.7,0.9,0.3,11.1
Cortez Edwards,USM,31,32.8,4.3,9.5,0.456,0.6,2,0.302,1.8,2.6,0.671,2,1.5,0.9,4.3,5.2,3.6,1.5,0.5,11
Cameron Neubauer,USD,31,30.3,3.5,8.2,0.424,1.6,4.8,0.329,2.5,3.4,0.726,2.2,3.7,1.5,3.9,5.4,2.4,0.4,0.2,11
Kavon Stewart,RMU,32,29.2,2.9,8.2,0.357,0.3,1.2,0.263,4.8,6.8,0.708,3.8,2.8,0.6,2.8,3.4,3.7,1.8,0,11
Justin Cousin,RU,32,29,3.7,9.8,0.378,2.4,6.7,0.366,1.2,1.6,0.725,1.8,1.4,0.3,2.2,2.5,2,0.6,0,11
"Kwan Cheatham, Jr.",AKR,36,28.6,3.8,9.2,0.41,2.2,5.6,0.384,1.3,1.6,0.797,1.5,2.7,1.5,5.7,7.2,1.8,0.5,1,11
D.J. Wilson,UM,38,30.4,4.3,8,0.538,1.1,2.9,0.373,1.3,1.6,0.833,1.1,1.9,1.5,3.8,5.3,1.3,0.5,1.5,11
Dee Lewis,BCU,31,30.5,4.1,10.7,0.381,0.7,2.4,0.288,2.1,3.2,0.667,2.7,2.5,1.6,3.4,5,4.6,1.4,0.1,11
Ishmael Lane,NSU,29,25.5,4,7.7,0.525,0.1,0.1,0.667,2.9,4.9,0.585,1.9,2.2,1.9,4.3,6.2,0.9,0.6,0.7,11
Malik Pope,SDSU,24,25.9,4,8.8,0.453,0.8,2.1,0.392,2.2,3.1,0.703,1.4,2.2,1.8,4.4,6.1,1.5,0.8,1,11
Bennett Koch,UNI,29,20.3,3.8,6.7,0.57,0,0,0,3.4,4.5,0.762,2.3,3,1.2,2.6,3.8,0.4,0.4,0.7,11
Norbertas Giga,JSU,33,29.5,4.3,8.5,0.509,0.4,1.1,0.351,2,2.7,0.73,2.8,2.9,1.7,6.4,8.1,1.6,0.7,1,11
Jordan Bell,UO,39,28.8,4.4,6.9,0.636,0.1,0.4,0.214,2.1,3,0.701,1.9,1.7,2.9,5.9,8.8,1.8,1.3,2.3,10.9
Frank Jackson,DUKE,36,24.9,3.7,7.8,0.473,1.4,3.6,0.395,2.1,2.8,0.755,1.4,2.4,0.6,1.9,2.5,1.7,0.6,0.1,10.9
Jordan Bohannon,UI,34,29.6,3.5,8.9,0.388,2.6,6.3,0.416,1.4,1.6,0.855,2.2,1.6,0.3,2,2.2,5.1,0.9,0.1,10.9
Trelun Banks,SUBR,33,34.4,3.4,10.5,0.324,1.2,4.1,0.291,3,4,0.737,3.2,1.8,0.4,2.8,3.2,4.9,1.2,0,10.9
Luke Fischer,MU,32,24,4.7,7.2,0.647,0,0,0,1.6,2.7,0.588,1.2,3.4,2.6,3.3,5.9,1.2,0.6,1.7,10.9
Marquis Vance,ASU,32,28.8,3.8,10.1,0.379,1.2,3.7,0.331,2.1,4,0.519,2.1,2.6,2.2,5.3,7.5,2.1,0.8,0.9,10.9
Chris Davenport,UNF,28,26.9,3.9,7.8,0.502,1,2.9,0.338,2.1,2.9,0.728,4,2.4,1.1,5.4,6.6,3.5,0.7,1.3,10.9
Jalen Harris,LTU,27,22.9,3.9,8.8,0.447,1.1,3.5,0.319,2,2.2,0.883,1.6,1.5,0.7,2.3,3.1,1.6,0.8,0.3,10.9
Rawle Alkins,U of A,37,28,3.9,8.4,0.463,1.2,3.2,0.37,2,2.7,0.733,1.8,2.2,1.5,3.4,4.9,2.1,0.9,0.5,10.9
Giannis Dimakopoulos,UCI,36,20.7,4.4,8.5,0.515,0.6,1.7,0.35,1.6,2.3,0.69,1.5,2.3,1,3.1,4.1,1.1,0.2,0.9,10.9
Amile Jefferson,DUKE,35,29.7,4.2,6.8,0.613,0,0,0,2.6,4.1,0.629,1.4,2.7,2.4,6,8.4,1.5,0.7,1.9,10.9
Daniel Fowler,FU,35,30,3.6,8.5,0.429,1.2,3.5,0.344,2.5,3.1,0.789,1.9,2.2,1.5,2.9,4.3,3.7,1,0.2,10.9
"Sam Cassell, Jr.",IC,35,30.2,3.6,9.4,0.38,2.3,6.2,0.364,1.5,1.8,0.828,1.4,1.4,0.3,2.8,3.1,3,0.9,0.1,10.9
Dominique Matthews,UIC,35,21.7,3.6,8.9,0.407,1.7,4.8,0.361,1.9,2.5,0.753,1.5,1.8,0.6,2.3,3,1.2,0.6,0.1,10.9
Kiefer Douse,CAN,34,28,3.9,7.8,0.502,1.1,2.7,0.391,2,2.8,0.726,1.9,2.6,1.2,3.2,4.4,2.7,0.9,0.1,10.9
Joe Sherburne,UMBC,34,27.4,3.9,8,0.485,2,4.4,0.45,1.1,1.3,0.886,1.1,2.2,0.9,3.1,4,1.6,0.7,0.2,10.9
Kason Harrell,IPFW,33,28.8,3.7,7.8,0.473,2.4,5.4,0.438,1.2,1.3,0.864,1.3,2,0.7,2.6,3.3,1.7,1,0.7,10.9
Dylan Ennis,UO,39,31.7,3.7,8.6,0.429,1.4,3.8,0.358,2.2,2.9,0.737,1.8,1.7,0.7,3.7,4.4,3.1,1.1,0.4,10.9
J-Mychal Reese,UNT,29,28.1,3.7,8.4,0.434,1,2.3,0.455,2.6,3.5,0.725,2.3,2.3,0.3,2.7,3,3.2,0.6,0,10.9
Joe Kilgore,TAMU-CC,36,32.7,4.1,9.2,0.446,0.7,2.3,0.298,2,2.4,0.807,2.4,2.5,0.8,3.3,4.1,2.8,1,0.6,10.9
Austin Loop,MU,35,31.2,3.4,7.6,0.449,3.2,7.3,0.441,0.9,1,0.861,0.5,1.5,0.4,1.6,1.9,1.2,0.7,0.3,10.9
Stephen Ugochukwu,MSU,26,28,4,8.8,0.454,0.2,0.5,0.333,2.7,4,0.683,1.7,3.6,2.6,5.5,8,0.9,1,1,10.9
Malik Moore,USCU,33,25.5,3.7,8,0.464,1.3,3.8,0.355,2.2,3.3,0.657,1.5,2.2,1,4.1,5.2,1.5,0.8,0.4,10.9
Kameron McGusty,OU,31,24.9,4,9.4,0.43,1.2,3.5,0.352,1.6,2,0.778,1.5,1.3,0.4,1.8,2.2,0.9,0.8,0.3,10.9
Adonis Filer,FAU,30,22.6,3.4,8.9,0.381,1,3.3,0.3,3.1,3.8,0.807,1.8,1.8,0.7,2.2,2.9,2.1,1,0,10.9
Tacko Fall,UCF,36,26.3,4.7,6.5,0.715,0,0,0,1.5,3.3,0.462,2.5,2.5,3.6,5.9,9.5,0.6,0.2,2.6,10.9
Dusan Ristic,U of A,36,22.8,4.6,8.2,0.556,0,0.1,0.5,1.7,2.2,0.765,1.1,2.1,1.8,3.7,5.5,0.4,0.3,0.4,10.9
Jaylen Franklin,ACU,26,34.5,4.4,9.6,0.462,0.2,1.1,0.172,1.8,4.2,0.435,2.5,2.4,0.5,3.3,3.8,4.4,1.8,0.3,10.8
Ridge Shipley,POLY,31,30.8,3.8,9.5,0.403,1.3,4.1,0.323,1.9,2.9,0.648,1.9,2.2,0.4,2,2.4,3.4,1,0,10.8
Greg Mortimer,SCSU,31,26.2,3.9,8.9,0.44,0.9,2.6,0.329,2.1,3,0.707,1.7,1.4,0.7,1.7,2.4,2.2,0.6,0.2,10.8
Antino Jackson,AKR,36,27.6,3.6,8.3,0.428,1.9,4.8,0.391,1.8,2.4,0.75,1.9,2.3,0.3,2.1,2.4,2.7,1.1,0.1,10.8
Erik Durham,JSU,35,33.5,3.7,7.1,0.52,2.1,4.4,0.484,1.3,1.9,0.657,1.2,1.4,1.3,3.5,4.9,1.9,0.7,0.1,10.8
Carson Williams,NKU,35,24.7,4,6.6,0.602,0,0.1,0,2.9,4.1,0.701,1.5,1.4,2.5,3.4,5.9,1.2,0.5,0.4,10.8
Jeff Roberson,VU,35,31.7,3.5,8.4,0.416,1.1,3.3,0.339,2.7,3.5,0.793,1.8,2.6,2,5,7,1.7,0.8,0.4,10.8
Shelton Mitchell,CLEM,29,27,3.6,7.9,0.459,1,2.2,0.453,2.6,3.2,0.798,2,1.7,0.4,2,2.3,3.6,0.7,0.1,10.8
Nate Kratch,SCU,33,34,4.5,9.2,0.488,1.5,3.5,0.419,0.4,0.7,0.5,1.2,3.1,1.1,5.4,6.5,1.1,0.5,0.5,10.8
Gary Clark,UC,36,28.6,4.1,7.7,0.529,0.4,1.4,0.286,2.3,3.3,0.697,1.1,1.9,3,4.9,7.9,2.1,1,1.2,10.8
Katin Reinhardt,MU,29,25.8,3.6,8.9,0.403,2,5.2,0.375,1.7,1.9,0.889,1.3,1.4,0.7,2,2.7,2.1,0.6,0.1,10.8
J.V. Millner,PC,24,26.8,4.2,8.6,0.483,1,3,0.324,1.5,2.5,0.6,2.6,2,1.9,3.7,5.6,1,0.5,0.1,10.8
Thomas Welsh,UCLA,32,25.1,4.7,8.1,0.585,0,0,1,1.3,1.5,0.894,0.4,2.5,2.2,6.5,8.7,1,0.3,1.3,10.8
Zach Jackson,UNO,31,27.6,3.3,7.1,0.461,1.3,2.9,0.451,2.9,3.7,0.798,1.3,2,1.5,2.9,4.4,0.9,0.8,0.1,10.8
Traylin Farris,PSU,30,22.3,4.2,6.8,0.618,0,0.2,0.2,2.3,3.8,0.614,0.8,3.2,1.7,3.5,5.2,0.6,0.7,0.9,10.8
Andrew Fleming,UM,27,29,4.1,9,0.463,0.2,0.6,0.312,2.3,3.6,0.635,2.1,2.9,1.7,4.7,6.5,1.1,0.7,0.7,10.7
Eron Harris,MSU,27,22.9,3.7,8.7,0.432,1.6,4.1,0.387,1.7,2.2,0.763,1.7,1.5,0.5,2.5,3,1.7,0.4,0.2,10.7
Jalen Lindsey,PROV,32,32.1,3.3,7.2,0.457,2.3,5,0.46,1.8,2.4,0.74,0.7,2.2,1.2,3.1,4.3,0.7,0.9,0.2,10.7
Jordan Poydras,UVU,34,24.5,3.4,9.1,0.371,1.9,5.8,0.321,2.1,2.7,0.763,1.3,1.7,0.3,2.3,2.6,2.1,0.9,0,10.7
Lamar Peters,MSU,30,24.6,3.4,8.9,0.387,2,5.4,0.366,1.9,2.5,0.747,2.3,2.7,0.4,1.9,2.3,3.4,1.1,0.2,10.7
Frank Toohey,AF,33,24.8,3.5,6.8,0.52,0.6,1.6,0.404,3,3.7,0.797,1.8,3.4,1.9,2.6,4.5,1.6,0.4,0.3,10.7
Myles Powell,SHU,33,23.8,3.6,9.1,0.392,2.1,6.2,0.332,1.5,1.8,0.817,1,2,0.6,1.7,2.2,0.9,0.9,0.2,10.7
Dakarai Henderson,SHSU,34,26.9,3.9,10.7,0.365,1.8,6,0.293,1.1,1.9,0.587,1.6,1,0.7,1.8,2.4,1.3,0.4,0,10.7
William Powell,SEA,30,30.2,3.5,7,0.502,0,0.1,0,3.7,5,0.733,3.4,2.5,1.3,3.9,5.2,3.2,1,0.4,10.7
Mustafa Jones,CCSU,27,30,4.7,10.1,0.465,0.1,0.4,0.2,1.2,1.9,0.64,1.6,2.2,1.6,3.4,4.9,1.1,0.6,1.1,10.7
B.J. Stith,ODU,30,24,3.8,9.8,0.386,0.7,2.5,0.284,2.4,3.1,0.785,1.3,1.6,0.6,3.6,4.2,1,0.5,0.2,10.7
Anthony Lindauer,HP,31,25.7,3.5,8.8,0.396,2.1,4.8,0.432,1.6,1.9,0.862,2.2,1.9,0.1,2.5,2.5,2.5,1.1,0.3,10.6
Jordan Mathews,GU,39,28,3.4,8.4,0.405,2.2,5.6,0.392,1.7,2.3,0.733,0.8,1.4,0.7,2.6,3.3,1.5,0.9,0.1,10.6
Erick Neal,UTA,36,31.6,3.6,9,0.397,1.9,5.3,0.356,1.6,2.3,0.695,3.5,2.4,0.6,2.9,3.5,6.6,1.7,0.1,10.6
Jacob Van,AF,33,28.6,3.3,7.5,0.444,1,2.6,0.391,2.9,3.5,0.836,1.7,1.1,0.2,2.3,2.5,2.8,0.5,0,10.6
Kenneth Ogbe,UVU,33,23.6,3.2,7.2,0.437,1.8,4.3,0.408,2.6,3.7,0.697,1.7,2.6,0.5,2,2.5,1,0.4,0.2,10.6
Trevor Thompson,OSU,32,23,3.9,6.8,0.571,0,0,0,2.8,3.9,0.72,1.4,3.5,2.7,6.5,9.2,0.4,0.4,1.5,10.6
Luke Doyle,STET,32,29.5,3.8,9.5,0.405,2.4,6.4,0.373,0.6,0.9,0.6,1,1.9,0.4,3.3,3.7,1.2,0.7,0.1,10.6
Christian Jones,UNLV,24,30.7,4.3,9.2,0.471,0,0,0,2,3.3,0.595,1.8,2,1.9,4.8,6.8,1,0.7,0.5,10.6
Josh Ajayi,USA,31,24.5,3.6,7.5,0.487,0.7,1.8,0.411,2.6,3.9,0.661,1.9,2.2,1.4,4.1,5.4,0.9,0.8,0.3,10.6
Walter Wright,UM,31,21.9,3.5,9,0.393,0.8,3.1,0.263,2.7,3.1,0.866,2.1,1.9,0.3,1.5,1.8,2.9,0.4,0.1,10.6
Geno Luzcando,ISU,30,30.4,4,8,0.494,0.7,2.4,0.31,1.9,2.9,0.667,2.5,3.1,1.4,3.6,5.1,1,2,0.2,10.6
Leon Gilmore III,SFA,32,25.1,4,8.2,0.485,0.2,1.1,0.139,2.4,3.6,0.672,2.1,2.4,2.2,3.7,5.9,1.5,0.8,0.3,10.6
Dazon Ingram,UA,34,27.5,3.5,6.7,0.52,0.6,1.4,0.429,3,4.6,0.66,2.5,2.6,1,3.4,4.5,3.3,0.9,0.2,10.6
A.J. Jacobson,NDSU,29,31.9,3.3,7.5,0.436,1.7,4,0.427,2.3,3,0.77,1.4,2.3,0.5,5,5.5,2.2,0.6,0.8,10.6
Nate Frye,UNO,24,25.1,3.3,7.4,0.452,0.8,2.4,0.351,3.1,4,0.771,1.8,2.4,1.4,2,3.3,2.5,1.2,0.1,10.6
Ivan Canete,SFA,33,23.6,3.5,7.7,0.453,1.4,3.7,0.388,2.2,2.8,0.791,2.2,3.4,0.4,2.5,2.9,1.8,1.4,0.3,10.6
Xavier Rathan-Mayes,FSU,35,27.7,3.8,8.5,0.453,1.1,3.5,0.323,1.8,3.3,0.53,1.9,2,0.6,2.6,3.2,4.8,0.9,0.1,10.6
Troy Thompson,PVAMU,28,21.2,3.4,7.6,0.451,2.1,5.1,0.42,1.6,2.1,0.733,1.4,1.7,0.8,1.2,2,0.7,0.6,0.3,10.6
Spencer Weisz,PRIN,30,33.1,3.7,9.6,0.389,2,5.8,0.353,1.1,1.5,0.696,1.6,2.2,0.8,4.6,5.4,4.2,1.5,0.3,10.6
Mike Hughes,GSU,30,30.6,3.3,9.2,0.361,1.9,5.8,0.331,2,2.7,0.738,1.9,2.6,0.4,3.5,3.9,1.6,1.2,0.2,10.6
Lionheart Leslie,CSUF,32,26.1,3.6,7.7,0.465,0.4,2,0.222,3,4.1,0.738,1.8,3.1,1.2,3,4.2,2.4,1.8,0.1,10.6
Tyrell Sturdivant,SB,32,23.8,3.8,8.5,0.445,0,0,0,3,4.7,0.64,1.5,2.5,2.1,3.4,5.4,0.6,0.6,0.4,10.6
Rickey McGill,IC,35,32.1,3.8,7.9,0.475,0.8,2.3,0.338,2.2,2.8,0.788,2,2.5,0.8,3,3.8,5.1,1.8,0.4,10.5
Terrell Lewis,EIU,29,31.9,3.3,8.7,0.377,2.5,6.4,0.387,1.5,1.9,0.768,1.7,1.9,0.4,0.9,1.3,4.7,1.2,0,10.5
Ray Crossland,EIU,29,28.3,4.1,9.6,0.428,0.4,1.3,0.316,1.9,2.7,0.714,2.2,3,2,4.1,6.1,1.5,1.5,0.2,10.5
Justin Jackson,UMD,33,27.8,3.5,8.1,0.438,1.4,3.2,0.438,2,2.9,0.698,1.6,2.2,1.8,4.3,6,0.9,0.9,0.8,10.5
Riley LaChance,VU,35,31.1,3.3,7.1,0.466,2,4.1,0.486,1.9,2.2,0.872,1.9,2.1,0.2,3.1,3.3,3.9,0.6,0,10.5
Demetris Morant,FGC,34,25.7,4.6,6.1,0.756,0,0,0,1.2,1.9,0.621,1.3,2.9,2.8,5.1,7.9,0.5,0.3,1.4,10.5
John Gillon,SU,34,29.9,3.1,7.6,0.409,1.6,3.8,0.415,2.7,3.1,0.869,2.1,1.5,0.4,1.4,1.8,5.4,1.4,0,10.5
Damarcus Croaker,MSU,28,29.9,4.1,9.1,0.449,0.6,2.2,0.274,1.8,2.5,0.71,1.6,1.7,1.6,3,4.6,1.4,1,0.2,10.5
JaQuori McLaughlin,OSU,32,33.8,3.5,9.2,0.383,1.8,4.9,0.367,1.6,2.2,0.743,2.2,2.8,0.2,2,2.2,3.2,0.8,0.3,10.5
Marcus Ottey,UIC,30,24.9,3.8,8.5,0.447,0.6,1.6,0.383,2.3,3.2,0.726,2.4,2.3,0.7,2.2,2.9,1.8,0.7,0.1,10.5
De'Monte Buckingham,RICH,35,29.9,3.5,7.7,0.459,1.3,3.7,0.357,2.1,2.8,0.753,2,3.1,1.3,4.3,5.6,2.3,1.6,0.7,10.5
